precision_bits,layer_name,mae,rmse,cosine_similarity,kl_divergence
10,model.layers.12.mlp.up_proj.output,0.0128699392080307,0.016682442277669907,0.9980348348617554,0.0013950113207101822
10,model.layers.12.output,0.004079791251569986,0.005905063357204199,0.9980770349502563,0.00016688593314029276
10,model.layers.12.post_attention_layernorm.input,0.004115993157029152,0.006006607320159674,0.9980713129043579,0.00017084517457988113
10,model.layers.12.post_attention_layernorm.output,0.04699854552745819,0.06281778961420059,0.9982624053955078,0.041553206741809845
10,model.layers.13.input,0.004079791251569986,0.005905063357204199,0.9980770349502563,0.00016688593314029276
10,model.layers.13.input_layernorm.input,0.004079791251569986,0.005905063357204199,0.9980770349502563,0.00016688593314029276
10,model.layers.13.input_layernorm.output,0.059289008378982544,0.08074113726615906,0.9982481002807617,0.03907135874032974
10,model.layers.13.linear_attn.conv1d.input,0.03646326810121536,0.05131170153617859,0.9993005394935608,4.846137523651123
10,model.layers.13.linear_attn.conv1d.output,0.0061722383834421635,0.01780637353658676,0.9996513724327087,0.32810235023498535
10,model.layers.13.linear_attn.in_proj_a.input,0.059289008378982544,0.08074113726615906,0.9982481002807617,0.03907135874032974
10,model.layers.13.linear_attn.in_proj_a.output,0.061798952519893646,0.08144602924585342,0.9994519352912903,0.010137282311916351
10,model.layers.13.linear_attn.in_proj_b.input,0.059289008378982544,0.08074113726615906,0.9982481002807617,0.03907135874032974
10,model.layers.13.linear_attn.in_proj_b.output,0.0397123321890831,0.0551677905023098,0.9995347857475281,0.008232497610151768
10,model.layers.13.linear_attn.in_proj_qkv.input,0.059289008378982544,0.08074113726615906,0.9982481002807617,0.03907135874032974
10,model.layers.13.linear_attn.in_proj_qkv.output,0.03646326810121536,0.05131170153617859,0.9993007779121399,0.025376146659255028
